customer_id,gender,age_years,marital_status,children_count,highest_edu,annual_investment_rev,annual_income,total_txns,avg_daily_txns,total_txn_amount,avg_txn_amount
1009523730,1,34.92,2,1,4,0.00,13814.00,255,0.70,7792.48,30.56
1009523740,0,32.62,2,1,1,0.00,18615.00,254,0.69,9329.94,36.73
1009523750,1,46.60,1,1,4,0.00,20953.00,242,0.66,9150.84,37.81
1009523760,0,42.36,1,1,1,0.00,19828.00,256,0.70,9839.49,38.44
1009523770,0,23.70,1,1,1,0.00,17268.00,256,0.70,8970.56,35.04
1009523780,0,39.16,1,1,2,75582.00,167295.00,314,0.86,37459.23,119.30
1009523790,1,47.50,2,2,1,0.00,14564.00,244,0.67,6945.00,28.46
1009523800,1,48.94,1,0,1,0.00,17269.00,242,0.66,7609.45,31.44
1009523810,0,51.68,1,2,1,0.00,15796.00,240,0.66,7314.44,30.48
1009523820,1,57.90,1,0,1,0.00,26786.00,239,0.65,11086.65,46.39
1009523830,1,66.41,1,0,1,0.00,16990.00,243,0.66,8115.88,33.40
1009523840,0,50.76,2,1,1,0.00,18000.00,242,0.66,7983.61,32.99
1009523850,1,22.04,2,1,1,0.00,17521.00,252,0.69,8862.93,35.17
1009523860,1,34.26,2,2,1,0.00,17916.00,255,0.70,9144.57,35.86
1009523870,1,54.82,2,2,1,0.00,15964.00,239,0.65,7466.82,31.24
1009523880,0,68.45,1,0,1,0.00,22330.00,241,0.66,9345.17,38.78
1009523890,1,30.80,2,0,1,0.00,18312.00,242,0.66,8024.60,33.16
1009523900,0,41.77,1,1,1,0.00,16783.00,255,0.70,8655.28,33.94
1009523910,0,38.10,1,2,4,0.00,13387.00,258,0.70,7643.33,29.63
1009523920,1,48.11,2,2,1,0.00,19498.00,239,0.65,8325.73,34.84
1009523930,0,47.76,2,0,2,118373.00,75627.00,270,0.74,16834.96,62.35
1009523940,0,33.21,2,1,1,0.00,32856.00,254,0.69,14236.04,56.05
1009523950,0,25.70,1,2,4,0.00,17855.00,254,0.69,9021.93,35.52
1009523960,1,68.57,2,2,4,0.00,21402.00,240,0.66,9120.19,38.00
1009523970,0,41.68,1,0,1,0.00,26738.00,242,0.66,10804.94,44.65
1009523980,0,25.37,2,0,1,0.00,28528.00,240,0.66,11497.87,47.91
1009523990,1,34.48,1,1,1,0.00,22853.00,254,0.69,10617.38,41.80
1009524000,0,56.78,1,1,4,0.00,21071.00,242,0.66,9154.33,37.83
1009524010,0,53.41,2,0,4,0.00,13632.00,241,0.66,6715.91,27.87
1009524020,0,44.92,2,2,1,0.00,19140.00,254,0.69,9514.50,37.46
1009524030,1,42.30,1,2,1,0.00,22620.00,255,0.70,10530.86,41.30
1009524040,0,52.74,1,2,1,0.00,18398.00,241,0.66,8390.98,34.82
1009524050,0,59.87,2,2,1,0.00,26144.00,237,0.65,10664.56,45.00
1009524060,0,60.24,1,2,1,0.00,17501.00,239,0.65,7694.41,32.19
1009524070,0,55.66,1,2,4,0.00,21681.00,243,0.66,9404.62,38.70
1009524080,0,51.37,2,0,1,0.00,19238.00,246,0.67,8458.04,34.38
1009524090,1,32.60,1,2,1,0.00,14018.00,253,0.69,7839.03,30.98
1009524100,0,45.47,1,2,4,0.00,15520.00,241,0.66,7171.96,29.76
1009524110,0,41.23,2,1,1,0.00,16334.00,253,0.69,8135.89,32.16
1009524120,1,58.40,1,2,1,0.00,16077.00,246,0.67,7713.86,31.36
1009524130,0,21.04,2,2,1,0.00,14099.00,255,0.70,8153.53,31.97
1009524140,1,47.45,1,0,1,0.00,20118.00,243,0.66,8959.06,36.87
1009524150,1,43.44,1,1,1,0.00,31790.00,251,0.69,13431.64,53.51
1009524160,1,34.31,1,1,1,0.00,19548.00,255,0.70,10040.27,39.37
1009524170,0,47.25,1,1,4,0.00,29303.00,238,0.65,11550.17,48.53
1009524180,1,50.17,1,1,1,0.00,14337.00,240,0.66,6847.24,28.53
1009524190,1,62.41,1,0,1,0.00,13623.00,243,0.66,6596.84,27.15
1009524200,1,34.32,1,1,1,0.00,22855.00,258,0.70,10810.75,41.90
1009524210,0,23.76,1,2,1,0.00,15483.00,251,0.69,8048.74,32.07
1009524220,1,55.84,2,2,1,0.00,16043.00,240,0.66,7076.68,29.49
1009524230,1,69.78,2,1,2,12361.00,39935.00,242,0.66,15240.25,62.98
1009524240,1,40.12,1,0,2,96975.00,150910.00,298,0.81,34690.89,116.41
1009524250,0,70.16,2,1,1,0.00,21619.00,238,0.65,9271.66,38.96
1009524260,0,63.94,1,1,1,0.00,22374.00,243,0.66,9595.63,39.49
1009524270,1,44.35,2,1,4,0.00,27655.00,254,0.69,12394.17,48.80
1009524280,0,34.21,2,2,1,0.00,15839.00,254,0.69,8329.19,32.79
1009524290,1,29.47,1,0,1,0.00,22358.00,243,0.66,9698.01,39.91
1009524300,0,38.63,1,0,2,14001.00,38455.00,242,0.66,14274.26,58.98
1009524310,1,45.08,1,2,1,0.00,25171.00,240,0.66,10810.84,45.05
1009524320,0,28.49,1,0,4,0.00,16662.00,242,0.66,7777.99,32.14
1009524330,1,54.25,1,0,4,0.00,18203.00,243,0.66,8106.45,33.36
1009524340,0,68.73,1,0,1,0.00,23824.00,242,0.66,10044.84,41.51
1009524350,1,55.49,2,2,4,0.00,17748.00,238,0.65,7609.02,31.97
1009524360,1,58.66,1,2,4,14425.00,55092.00,241,0.66,19931.19,82.70
1009524370,1,25.53,1,1,1,0.00,20088.00,257,0.70,9761.68,37.98
1009524380,1,67.52,1,2,1,0.00,18071.00,241,0.66,7851.63,32.58
1009524390,1,45.44,1,2,3,106544.00,133772.00,279,0.76,30418.37,109.03
1009524400,1,51.44,1,0,1,0.00,32038.00,239,0.65,12589.83,52.68
1009524410,1,23.37,1,0,1,0.00,23328.00,242,0.66,9950.20,41.12
1009524420,0,59.53,2,2,1,0.00,16492.00,242,0.66,7802.93,32.24
1009524430,1,40.54,1,2,1,0.00,15088.00,258,0.70,8416.72,32.62
1009524440,0,27.79,1,2,1,0.00,19084.00,253,0.69,9509.71,37.59
1009524450,0,55.92,1,0,1,0.00,21221.00,241,0.66,9219.73,38.26
1009524460,1,66.93,1,0,4,0.00,21009.00,245,0.67,9029.41,36.85
1009524470,0,43.72,1,2,1,0.00,16808.00,255,0.70,8708.61,34.15
1009524480,0,52.89,1,1,1,0.00,19756.00,241,0.66,8670.50,35.98
1009524490,0,57.83,1,1,1,0.00,14772.00,240,0.66,7075.46,29.48
1009524500,0,41.30,1,1,2,10268.00,25719.00,251,0.69,11244.19,44.80
1009524510,1,49.16,1,0,1,0.00,17719.00,243,0.66,8053.69,33.14
1009524520,1,31.37,1,2,1,0.00,21883.00,252,0.69,10451.47,41.47
1009524530,1,25.32,1,1,4,8082.00,27942.00,257,0.70,12580.91,48.95
1009524540,1,39.85,2,0,1,0.00,27060.00,243,0.66,10976.41,45.17
1009524550,0,61.10,2,1,1,0.00,32088.00,240,0.66,12335.38,51.40
1009524560,0,38.86,1,2,1,0.00,17817.00,254,0.69,8648.22,34.05
1009524570,1,24.79,1,1,1,0.00,13533.00,253,0.69,7773.45,30.73
1009524580,0,21.07,1,2,4,0.00,16338.00,256,0.70,8901.86,34.77
1009524590,1,59.30,2,0,1,0.00,15457.00,239,0.65,7179.23,30.04
1009524600,1,48.46,2,2,1,0.00,19965.00,242,0.66,8856.93,36.60
1009524610,0,28.55,2,2,1,0.00,20716.00,256,0.70,10218.05,39.91
1009524620,0,50.48,2,1,1,0.00,19677.00,241,0.66,8611.43,35.73
1009524630,0,50.30,1,0,3,90127.00,67174.00,270,0.74,15595.67,57.76
1009524640,0,57.30,2,0,1,0.00,16239.00,241,0.66,7382.91,30.63
1009524650,1,64.95,1,0,1,0.00,21982.00,242,0.66,9367.54,38.71
1009524660,1,36.72,2,1,1,0.00,13225.00,255,0.70,7706.58,30.22
1009524670,1,68.39,1,1,2,113488.00,117325.00,277,0.76,27726.07,100.09
1009524680,1,65.35,1,2,1,0.00,22041.00,242,0.66,9491.01,39.22
1009524690,0,68.16,1,0,1,0.00,19152.00,242,0.66,8547.20,35.32
1009524700,0,25.18,2,1,1,0.00,17960.00,255,0.70,9492.30,37.22
1009524710,1,64.95,1,0,1,0.00,25535.00,238,0.65,10538.96,44.28
1009524720,1,44.64,2,0,1,0.00,20274.00,241,0.66,8950.53,37.14
1009524730,0,51.95,1,2,1,0.00,13411.00,241,0.66,6766.26,28.08
1009524740,1,33.21,1,1,2,106582.00,166701.00,315,0.86,38337.96,121.71
1009524750,1,44.15,2,1,1,0.00,17816.00,253,0.69,8785.82,34.73
1009524760,1,34.59,2,0,1,0.00,15055.00,241,0.66,7115.97,29.53
1009524770,0,21.87,2,0,1,0.00,14399.00,239,0.65,6898.52,28.86
1009524780,1,69.23,2,2,1,0.00,20238.00,243,0.66,8645.65,35.58
1009524790,1,42.14,1,0,1,0.00,31231.00,242,0.66,12315.10,50.89
1009524800,1,49.82,1,2,1,0.00,21972.00,240,0.66,9408.21,39.20
1009524810,1,36.69,2,2,1,0.00,21502.00,254,0.69,10278.28,40.47
1009524820,0,22.73,2,0,1,0.00,24146.00,244,0.67,10099.05,41.39
1009524830,1,52.28,2,1,4,0.00,14665.00,239,0.65,6933.50,29.01
1009524840,1,68.68,2,2,4,0.00,13419.00,240,0.66,6374.15,26.56
1009524850,1,59.16,2,2,4,0.00,16655.00,240,0.66,7564.27,31.52
1009524860,1,36.38,1,1,4,10490.00,45510.00,253,0.69,17999.58,71.14
1009524870,1,52.05,2,1,4,9837.00,44792.00,243,0.66,17022.84,70.05
1009524880,1,23.26,1,2,1,0.00,20874.00,254,0.69,9822.66,38.67
1009524890,0,29.22,1,0,1,0.00,14838.00,240,0.66,7107.95,29.62
1009524900,0,23.25,1,2,1,0.00,18123.00,254,0.69,9105.99,35.85
1009524910,0,51.17,2,1,1,0.00,22939.00,240,0.66,9653.11,40.22
1009524920,0,51.43,1,2,1,0.00,28116.00,238,0.65,11132.58,46.78
1009524930,1,63.20,1,1,4,0.00,13332.00,239,0.65,6686.39,27.98
1009524940,0,41.69,2,0,1,0.00,21370.00,245,0.67,9355.05,38.18
1009524950,0,55.16,1,2,4,12580.00,36623.00,239,0.65,14220.90,59.50
1009524960,1,47.24,1,1,1,0.00,33263.00,240,0.66,12852.52,53.55
1009524970,0,28.24,2,0,2,87882.00,137992.00,280,0.77,31750.05,113.39
1009524980,1,47.67,1,2,1,0.00,16692.00,240,0.66,7886.18,32.86
1009524990,0,38.34,1,0,1,0.00,22201.00,245,0.67,9552.46,38.99
1009525000,0,39.83,1,1,2,9892.00,28665.00,255,0.70,12145.45,47.63
1009525010,0,59.40,1,1,4,7457.00,31549.00,242,0.66,12394.12,51.22
1009525020,0,31.88,2,2,4,0.00,26475.00,256,0.70,11999.00,46.87
1009525030,1,42.77,2,1,1,0.00,18854.00,251,0.69,9317.37,37.12
1009525040,0,67.61,2,1,1,0.00,21001.00,242,0.66,9459.30,39.09
1009525050,1,57.10,1,0,4,0.00,21008.00,243,0.66,9168.71,37.73
1009525060,0,59.68,1,1,4,14170.00,26822.00,241,0.66,10745.90,44.59
1009525070,1,22.66,1,0,1,0.00,13975.00,242,0.66,6878.98,28.43
1009525080,1,51.27,1,1,2,77526.00,143463.00,276,0.75,32404.06,117.41
1009525090,0,46.42,2,1,1,0.00,22038.00,241,0.66,9484.31,39.35
1009525100,0,25.58,1,0,4,8218.00,49780.00,246,0.67,18778.32,76.33
1009525110,1,59.28,1,1,4,0.00,16128.00,243,0.66,7696.69,31.67
1009525120,0,33.41,2,1,1,0.00,29720.00,255,0.70,12965.16,50.84
1009525130,1,61.08,1,2,1,0.00,14084.00,240,0.66,7029.24,29.29
1009525140,1,52.45,2,2,4,0.00,15942.00,241,0.66,7513.37,31.18
1009525150,0,55.12,1,2,1,0.00,20168.00,240,0.66,9036.73,37.65
1009525160,1,47.93,2,0,4,0.00,15928.00,242,0.66,7232.12,29.88
1009525170,0,33.56,1,2,1,0.00,20202.00,254,0.69,9602.93,37.81
1009525180,1,48.81,2,1,1,0.00,31855.00,240,0.66,12412.43,51.72
1009525190,1,59.30,1,0,4,0.00,26650.00,243,0.66,10706.97,44.06
1009525200,1,30.74,2,0,1,0.00,19510.00,241,0.66,8534.87,35.41
1009525210,0,56.41,2,0,1,0.00,29376.00,244,0.67,11623.32,47.64
1009525220,0,65.12,1,1,4,5138.00,28311.00,241,0.66,11686.88,48.49
1009525230,1,37.45,2,2,1,0.00,21852.00,256,0.70,10506.75,41.04
1009525240,1,33.84,1,2,1,0.00,15475.00,254,0.69,8416.82,33.14
1009525250,0,31.18,1,0,4,0.00,22324.00,241,0.66,9534.90,39.56
1009525260,0,36.18,1,1,2,8439.00,30757.00,252,0.69,13641.29,54.13
1009525270,0,21.32,1,2,1,0.00,18365.00,253,0.69,9176.19,36.27
1009525280,1,53.16,1,2,1,0.00,28193.00,241,0.66,11573.84,48.02
1009525290,0,23.67,2,0,1,0.00,21225.00,245,0.67,9151.61,37.35
1009525300,1,41.71,1,1,1,0.00,32998.00,258,0.70,14193.28,55.01
1009525310,0,67.45,1,0,2,9722.00,60601.00,253,0.69,22380.97,88.46
1009525320,0,54.40,1,0,4,0.00,14637.00,242,0.66,6798.97,28.09
1009525330,1,45.11,2,0,1,0.00,15752.00,241,0.66,7158.69,29.70
1009525340,1,44.76,2,0,1,0.00,33924.00,243,0.66,13663.21,56.23
1009525350,0,44.43,1,1,1,0.00,16897.00,255,0.70,8800.47,34.51
1009525360,0,26.74,1,0,1,0.00,20321.00,244,0.67,8931.54,36.60
1009525370,1,30.33,2,2,1,0.00,15712.00,253,0.69,8263.95,32.66
1009525380,0,53.40,2,1,1,0.00,19454.00,240,0.66,8572.10,35.72
1009525390,0,44.76,1,0,1,0.00,19244.00,239,0.65,8750.07,36.61
1009525400,1,61.85,1,1,1,0.00,21393.00,238,0.65,8974.40,37.71
1009525410,0,26.31,1,2,1,0.00,15060.00,253,0.69,8130.03,32.13
1009525420,0,28.23,1,0,1,0.00,22976.00,240,0.66,9833.52,40.97
1009525430,1,55.06,2,2,1,0.00,16699.00,244,0.67,7729.05,31.68
1009525440,0,49.53,2,2,1,0.00,13166.00,242,0.66,6479.25,26.77
1009525450,1,24.82,1,1,1,0.00,19416.00,258,0.70,9740.53,37.75
1009525460,1,39.58,2,0,2,13145.00,20746.00,241,0.66,8979.34,37.26
1009525470,0,53.34,2,0,1,0.00,17136.00,240,0.66,7897.55,32.91
1009525480,0,38.67,2,0,1,0.00,19058.00,239,0.65,8499.71,35.56
1009525490,1,51.16,1,0,1,0.00,20809.00,239,0.65,9005.50,37.68
1009525500,0,68.86,1,2,2,95530.00,163813.00,300,0.82,37523.13,125.08
1009525510,1,46.84,1,0,1,0.00,25604.00,241,0.66,10634.14,44.13
1009525520,0,45.42,1,1,4,6539.00,25085.00,241,0.66,10018.46,41.57
1009525530,0,21.49,2,0,4,14813.00,26359.00,243,0.66,11131.09,45.81
1009525540,1,62.61,1,1,1,0.00,19992.00,241,0.66,8700.26,36.10
1009525550,1,55.69,2,1,4,0.00,18703.00,242,0.66,8119.73,33.55
1009525560,0,23.62,1,0,1,0.00,13605.00,239,0.65,6712.95,28.09
1009525570,0,51.84,1,0,4,0.00,21573.00,244,0.67,9313.90,38.17
1009525580,1,50.08,1,2,4,0.00,31921.00,237,0.65,12424.68,52.42
1009525590,0,69.65,1,0,4,0.00,21033.00,241,0.66,8865.79,36.79
1009525600,1,46.15,2,1,1,0.00,15390.00,238,0.65,7247.01,30.45
1009525610,0,58.56,2,0,4,0.00,13044.00,240,0.66,6457.56,26.91
1009525620,0,47.62,1,0,3,99043.00,140478.00,275,0.75,30982.79,112.66
1009525630,0,42.67,1,2,1,0.00,18888.00,255,0.70,9408.79,36.90
1009525640,1,65.12,1,2,1,0.00,28295.00,238,0.65,11195.75,47.04
1009525650,1,25.47,1,0,1,0.00,20549.00,239,0.65,8664.51,36.25
1009525660,1,31.64,2,0,1,0.00,22360.00,243,0.66,9590.12,39.47
1009525670,1,39.17,1,1,1,0.00,22380.00,253,0.69,10602.45,41.91
1009525680,1,62.60,1,1,4,0.00,21306.00,244,0.67,9047.23,37.08
1009525690,1,42.69,2,2,1,0.00,18767.00,253,0.69,9209.23,36.40
1009525700,1,39.52,1,2,4,7203.00,56487.00,255,0.70,21873.57,85.78
1009525710,1,53.50,1,1,1,0.00,31390.00,241,0.66,12264.39,50.89
1009525720,0,54.23,2,1,3,98252.00,217137.00,295,0.81,44610.32,151.22
1009525730,1,29.89,1,1,4,0.00,35395.00,257,0.70,15027.66,58.47
1009525740,0,22.33,1,2,4,0.00,14172.00,256,0.70,7970.32,31.13
1009525750,0,24.76,2,0,1,0.00,24924.00,242,0.66,10234.72,42.29
1009525760,1,48.51,2,0,4,12525.00,25116.00,242,0.66,10586.85,43.75
1009525770,1,52.78,1,1,1,0.00,22318.00,242,0.66,9377.28,38.75
1009525780,0,35.63,1,1,1,0.00,13473.00,259,0.71,7870.58,30.39
1009525790,0,62.34,1,0,1,0.00,14109.00,242,0.66,6678.72,27.60
1009525800,1,29.06,1,1,4,0.00,13900.00,258,0.70,7986.49,30.96
1009525810,1,34.89,1,1,1,0.00,13900.00,251,0.69,7701.10,30.68
1009525820,1,28.07,2,0,4,0.00,19196.00,241,0.66,8121.33,33.70
1009525830,0,50.48,2,2,1,0.00,19226.00,239,0.65,8480.73,35.48
1009525840,0,29.40,1,0,1,0.00,14238.00,242,0.66,7028.22,29.04
1009525850,1,42.92,1,0,1,0.00,22905.00,241,0.66,9880.71,41.00
1009525860,1,43.52,1,1,1,0.00,15959.00,253,0.69,8408.81,33.24
1009525870,0,58.19,1,1,4,0.00,19935.00,242,0.66,8641.10,35.71
1009525880,0,50.65,1,0,4,11631.00,27628.00,241,0.66,11283.60,46.82
1009525890,1,46.28,2,2,3,108146.00,147931.00,277,0.76,33356.81,120.42
1009525900,0,35.64,1,1,1,0.00,18231.00,256,0.70,9398.88,36.71
1009525910,0,61.56,2,0,1,0.00,20481.00,242,0.66,8508.48,35.16
1009525920,0,44.93,2,2,4,0.00,17102.00,261,0.71,9085.28,34.81
1009525930,1,23.58,1,2,4,0.00,18462.00,260,0.71,9762.17,37.55
1009525940,0,42.43,1,2,1,0.00,15143.00,256,0.70,8644.99,33.77
1009525950,1,66.73,2,0,1,0.00,18336.00,241,0.66,8264.26,34.29
1009525960,0,28.26,1,1,1,0.00,19740.00,255,0.70,9722.37,38.13
1009525970,0,70.09,1,2,1,0.00,16272.00,244,0.67,7334.74,30.06
1009525980,0,45.27,2,2,4,0.00,32507.00,240,0.66,12174.14,50.73
1009525990,0,28.84,2,1,4,0.00,15473.00,254,0.69,8306.25,32.70
1009526000,0,47.64,1,0,4,0.00,14789.00,243,0.66,7099.59,29.22
1009526010,0,55.41,2,1,1,0.00,15817.00,241,0.66,7560.74,31.37
1009526020,0,33.65,2,2,1,0.00,19889.00,257,0.70,9742.01,37.91
1009526030,1,52.84,2,2,1,0.00,15871.00,240,0.66,7320.19,30.50
1009526040,0,49.75,2,2,4,0.00,36736.00,241,0.66,13918.77,57.75
1009526050,0,29.49,1,0,5,118332.00,453591.00,348,0.95,97229.63,279.40
1009526060,0,46.61,2,2,4,0.00,19019.00,240,0.66,8284.43,34.52
1009526070,0,38.41,1,1,1,0.00,19019.00,255,0.70,9343.04,36.64
1009526080,1,22.33,1,1,1,0.00,13181.00,257,0.70,7797.93,30.34
1009526090,1,66.24,1,1,4,11511.00,22064.00,243,0.66,9573.13,39.40
1009526100,1,67.52,2,1,1,0.00,23688.00,244,0.67,10196.84,41.79
1009526110,0,49.58,2,0,4,6263.00,37892.00,239,0.65,14353.62,60.06
1009526120,0,64.24,1,1,4,0.00,18361.00,244,0.67,8441.45,34.60
1009526130,0,42.57,1,1,2,111921.00,78186.00,282,0.77,17929.49,63.58
1009526140,1,45.19,1,2,1,0.00,18392.00,242,0.66,8146.11,33.66
1009526150,0,34.86,2,1,2,91872.00,62673.00,269,0.73,24071.25,89.48
1009526160,1,56.92,1,1,1,0.00,24525.00,239,0.65,10296.42,43.08
1009526170,1,49.81,2,1,2,12327.00,21830.00,240,0.66,9050.43,37.71
1009526180,0,34.81,2,0,4,0.00,17235.00,241,0.66,7689.78,31.91
1009526190,0,29.85,1,1,1,0.00,18422.00,258,0.70,9126.66,35.37
1009526200,1,59.24,1,1,1,0.00,18043.00,241,0.66,7705.50,31.97
1009526210,0,34.15,1,2,1,0.00,22822.00,255,0.70,10622.78,41.66
1009526220,0,60.32,1,0,1,0.00,17554.00,238,0.65,8224.15,34.56
1009526230,1,38.87,2,1,1,0.00,18152.00,253,0.69,9199.00,36.36
1009526240,1,64.14,1,2,1,0.00,37316.00,242,0.66,14201.19,58.68
1009526250,0,36.73,2,1,2,73936.00,191918.00,316,0.86,41613.05,131.69
1009526260,1,45.13,1,0,1,0.00,16250.00,243,0.66,7907.03,32.54
1009526270,1,23.49,1,2,4,0.00,26531.00,261,0.71,11847.00,45.39
1009526280,1,64.74,2,0,1,0.00,25575.00,240,0.66,10620.62,44.25
1009526290,0,67.95,1,0,1,0.00,18058.00,242,0.66,8041.17,33.23
1009526300,0,24.67,2,1,4,6754.00,56173.00,255,0.70,21625.32,84.81
1009526310,0,49.60,1,2,4,5741.00,25098.00,242,0.66,10252.09,42.36
1009526320,0,27.04,1,0,1,0.00,15000.00,239,0.65,7164.60,29.98
1009526330,1,35.09,1,1,1,0.00,21318.00,252,0.69,10171.58,40.36
1009526340,1,44.66,1,1,1,0.00,21964.00,255,0.70,10440.52,40.94
1009526350,0,48.49,2,2,4,0.00,27370.00,243,0.66,11303.52,46.52
1009526360,1,49.92,1,1,1,0.00,16992.00,240,0.66,7591.22,31.63
1009526370,0,51.91,1,1,1,0.00,30139.00,243,0.66,12174.65,50.10
1009526380,0,70.86,1,1,1,0.00,14668.00,242,0.66,7194.14,29.73
1009526390,1,33.72,2,1,1,0.00,21810.00,254,0.69,10021.35,39.45
1009526400,1,39.74,1,0,1,0.00,17815.00,242,0.66,8135.59,33.62
1009526410,0,29.85,1,1,4,14537.00,40545.00,254,0.69,16444.49,64.74
1009526420,0,36.88,1,2,2,98712.00,69971.00,279,0.76,16643.06,59.65
1009526430,1,30.49,1,2,4,0.00,20041.00,255,0.70,9861.62,38.67
1009526440,1,28.34,1,2,1,0.00,21103.00,256,0.70,10646.00,41.59
1009526450,1,32.64,1,1,1,0.00,19576.00,254,0.69,9998.19,39.36
1009526460,1,64.90,1,2,1,0.00,19463.00,240,0.66,8404.97,35.02
1009526470,1,34.11,1,2,1,0.00,20295.00,255,0.70,9906.11,38.85
1009526480,1,54.59,1,0,2,6234.00,26028.00,242,0.66,10845.77,44.82
1009526490,1,64.93,1,0,4,0.00,21890.00,245,0.67,9447.76,38.56
1009526500,0,51.27,2,0,4,7864.00,27388.00,242,0.66,10973.13,45.34
1009526510,1,37.52,1,1,1,0.00,18336.00,257,0.70,9224.19,35.89
1009526520,1,69.71,1,0,1,0.00,14583.00,243,0.66,6901.82,28.40
1009526530,0,65.92,1,2,1,0.00,15169.00,241,0.66,7129.48,29.58
1009526540,0,30.16,1,2,1,0.00,22628.00,256,0.70,10793.68,42.16
1009526550,0,69.51,2,2,1,0.00,16342.00,237,0.65,7365.15,31.08
1009526560,0,27.11,2,2,4,0.00,20630.00,253,0.69,9802.58,38.75
1009526570,1,39.32,2,2,1,0.00,17061.00,257,0.70,8996.95,35.01
1009526580,1,61.64,1,2,1,0.00,16787.00,243,0.66,7699.34,31.68
1009526590,1,30.34,1,0,4,0.00,14836.00,240,0.66,7079.88,29.50
1009526600,0,45.05,1,0,1,0.00,16955.00,241,0.66,7759.78,32.20
1009526610,1,48.30,1,2,1,0.00,14165.00,244,0.67,6851.01,28.08
1009526620,1,56.25,1,2,1,0.00,14649.00,241,0.66,7020.57,29.13
1009526630,1,35.46,1,2,2,74019.00,113309.00,286,0.78,27112.87,94.80
1009526640,0,25.48,1,0,1,0.00,20122.00,245,0.67,9054.84,36.96
1009526650,0,30.76,1,0,1,0.00,26571.00,239,0.65,11029.35,46.15
1009526660,0,63.43,2,2,4,0.00,33397.00,241,0.66,12900.84,53.53
1009526670,0,63.48,1,1,1,0.00,24009.00,242,0.66,10122.66,41.83
1009526680,1,52.33,2,2,1,0.00,21198.00,239,0.65,9178.18,38.40
1009526690,1,21.34,2,2,1,0.00,17859.00,253,0.69,8929.69,35.30
1009526700,0,24.34,2,2,2,5541.00,36901.00,255,0.70,15279.46,59.92
1009526710,1,39.27,1,0,4,12886.00,47481.00,238,0.65,17648.49,74.15
1009526720,0,26.45,1,2,1,0.00,36626.00,255,0.70,15206.31,59.63
1009526730,0,31.33,1,2,1,0.00,13289.00,252,0.69,7550.62,29.96
1009526740,1,40.44,1,2,1,0.00,16709.00,256,0.70,8754.72,34.20
1009526750,0,32.75,1,0,1,0.00,19325.00,243,0.66,8670.94,35.68
1009526760,1,52.92,1,0,1,0.00,19981.00,244,0.67,8826.44,36.17
1009526770,0,27.06,2,1,4,13244.00,44395.00,258,0.70,18329.11,71.04
1009526780,0,70.88,1,1,4,0.00,21042.00,239,0.65,9215.82,38.56
1009526790,0,50.87,1,2,1,0.00,16009.00,239,0.65,7271.63,30.43
1009526800,1,46.25,2,1,1,0.00,21897.00,243,0.66,9711.78,39.97
1009526810,0,25.56,2,1,1,0.00,25468.00,257,0.70,11495.70,44.73
1009526820,1,51.30,1,2,1,0.00,26490.00,241,0.66,10837.37,44.97
1009526830,1,38.15,2,0,1,0.00,21465.00,240,0.66,9299.25,38.75
1009526840,1,57.16,2,2,1,0.00,17453.00,241,0.66,7863.94,32.63
1009526850,0,28.40,2,2,1,0.00,13821.00,256,0.70,7860.89,30.71
1009526860,1,47.24,1,2,1,0.00,20045.00,243,0.66,9045.26,37.22
1009526870,1,22.43,1,1,4,9058.00,39647.00,254,0.69,16105.80,63.41
1009526880,0,22.33,1,2,4,0.00,16497.00,254,0.69,8314.22,32.73
1009526890,1,31.05,1,2,1,0.00,22430.00,255,0.70,10741.35,42.12
1009526900,1,61.92,2,1,3,115912.00,75752.00,269,0.73,16700.50,62.08
1009526910,0,68.46,1,2,1,0.00,15288.00,244,0.67,6957.22,28.51
1009526920,1,28.68,1,2,1,0.00,19013.00,255,0.70,9541.92,37.42
1009526930,0,45.50,1,2,4,13666.00,51638.00,242,0.66,19209.28,79.38
1009526940,0,58.40,2,0,1,0.00,13929.00,240,0.66,6733.31,28.06
1009526950,1,26.46,1,2,4,0.00,17534.00,257,0.70,8933.39,34.76
1009526960,0,30.55,2,1,1,0.00,13095.00,255,0.70,7583.21,29.74
1009526970,0,45.07,1,1,4,0.00,16288.00,239,0.65,7515.41,31.45
1009526980,0,25.04,2,2,1,0.00,30982.00,256,0.70,13577.09,53.04
1009526990,0,25.50,2,0,3,91268.00,96293.00,275,0.75,21583.06,78.48
1009527000,0,52.51,2,0,2,12921.00,53751.00,245,0.67,19663.07,80.26
1009527010,0,63.28,1,2,1,0.00,14919.00,242,0.66,6830.94,28.23
1009527020,1,37.42,2,2,1,0.00,20365.00,254,0.69,9828.01,38.69
1009527030,1,34.65,1,2,1,0.00,14414.00,254,0.69,7571.31,29.81
1009527040,0,47.32,1,1,4,0.00,13552.00,239,0.65,6578.24,27.52
1009527050,1,31.32,2,1,1,0.00,20901.00,255,0.70,10376.35,40.69
1009527060,1,65.96,1,0,1,0.00,17638.00,242,0.66,7976.79,32.96
1009527070,0,38.29,2,1,1,0.00,21600.00,256,0.70,10104.57,39.47
1009527080,0,30.91,1,1,3,95050.00,135761.00,290,0.79,32437.33,111.85
1009527090,1,38.63,2,0,1,0.00,23988.00,238,0.65,9593.34,40.31
1009527100,1,58.53,2,2,4,13150.00,49670.00,245,0.67,18930.59,77.27
